Property_ID,City,Locality_Type,Property_Type,BHK,Bathrooms,Super_Area_SqFt,Carpet_Area_SqFt,Floor_Number,Total_Floors,Age_of_Property,Furnishing_Status,Parking,Lift_Available,Gated_Community,Distance_to_Metro_km,Distance_to_City_Center_km,Price_INR_Lakhs
JA-652834,Jaipur,Premium,Independent House,2,3,2661.23,1754.62,6,32,3,Unfurnished,1,1,0,3.09,10.28,183.15
DE-427973,Delhi,Premium,Independent House,2,2,864.52,574.58,27,35,21,Semi-Furnished,1,1,1,0.22,2.73,164.59
CH-200641,Chandigarh,Affordable,Independent House,5,6,946.1,640.05,6,33,29,Unfurnished,0,1,0,7.97,8.28,33.91
CH-314945,Chennai,Mid-Range,Apartment,3,4,1191.98,997.89,8,39,17,Furnished,0,1,1,3.61,2.83,117.96
BA-128045,Bangalore,Mid-Range,Independent House,2,2,1144.56,751.59,13,39,26,Furnished,1,1,1,3.01,11.56,76.27
HY-565384,Hyderabad,Mid-Range,Apartment,2,3,1349.81,993.83,12,17,26,Semi-Furnished,1,1,1,1.55,3.11,86.78
JA-856647,Jaipur,Affordable,Villa,3,4,685.21,506.26,16,39,14,Unfurnished,1,1,1,5.19,8.15,11.23
HY-981542,Hyderabad,Mid-Range,Apartment,5,6,1469.93,969.44,17,32,25,Furnished,1,1,0,3.61,12.6,64.54
HY-173993,Hyderabad,Affordable,Apartment,1,1,657.51,511.2,0,1,33,Furnished,1,0,1,3.86,12.69,28.24
AH-965733,Ahmedabad,Affordable,Apartment,1,2,728.21,617.59,6,28,16,Furnished,1,1,0,7.69,4.59,33.58
PU-797334,Pune,Mid-Range,Builder Floor,1,2,886.4,723.92,14,17,18,Semi-Furnished,1,1,1,3.96,8.78,37.50603611267897
MU-196084,Mumbai,Affordable,Apartment,4,5,448.66,309.24,6,19,3,Semi-Furnished,1,1,0,5.06,13.04,57.98
CH-497034,Chennai,Premium,Independent House,3,4,2616.7,2120.24,8,29,33,Furnished,1,1,0,2.98,13.57,157.38
DE-829235,Delhi,Premium,Independent House,3,4,1211.94,997.13,6,19,17,Semi-Furnished,1,1,0,1.19,4.96,301.77
HY-815702,Hyderabad,Mid-Range,Builder Floor,1,2,1417.55,1074.92,21,34,28,Unfurnished,1,1,1,3.81,2.0,120.33
KO-303393,Kolkata,Affordable,Apartment,3,4,647.52,433.03,1,3,30,Semi-Furnished,1,0,1,4.63,5.61,34.08
BA-971065,Bangalore,Mid-Range,Apartment,2,3,791.42,614.0,0,37,8,Semi-Furnished,1,1,1,3.8,7.3,74.11
HY-617756,Hyderabad,Mid-Range,Builder Floor,1,2,963.93,646.24,6,27,27,Semi-Furnished,1,1,1,4.19,6.37,63.16
PU-360307,Pune,Affordable,Builder Floor,4,5,811.75,646.45,20,22,25,Unfurnished,1,1,1,5.06,3.41,41.81
PU-460039,Pune,Mid-Range,Builder Floor,1,2,969.27,675.7,2,33,17,Unfurnished,0,1,1,0.68,12.21,64.97
CH-655496,Chandigarh,Premium,Villa,1,1,1284.27,845.08,4,5,23,Semi-Furnished,1,1,1,3.8,6.09,181.72
HY-373211,Hyderabad,Mid-Range,Apartment,3,4,1336.35,1132.06,11,18,32,Furnished,1,1,0,0.54,8.01,81.66
DE-127259,Delhi,Affordable,Villa,2,3,746.76,501.44,0,1,29,Unfurnished,1,0,1,0.56,9.85,46.28
JA-042571,Jaipur,Mid-Range,Apartment,2,2,1178.93,776.96,2,28,13,Unfurnished,1,1,0,2.51,15.46,48.52
MU-777281,Mumbai,Mid-Range,Builder Floor,1,1,1190.9,878.86,18,30,31,Semi-Furnished,1,1,1,5.69,2.71,182.96
CH-132207,Chandigarh,Mid-Range,Independent House,4,5,1694.52,1323.07,4,18,22,Furnished,1,1,0,4.51,8.09,168.23
PU-200144,Pune,Mid-Range,Apartment,2,3,1397.28,1095.6,1,3,23,Furnished,1,0,1,1.65,9.53,120.15
KO-174187,Kolkata,Premium,Apartment,4,5,1852.61,1234.19,6,13,6,Unfurnished,1,1,0,3.07,4.71,216.43
DE-857352,Delhi,Premium,Builder Floor,2,3,1621.16,1297.39,16,21,24,Furnished,1,1,1,4.38,5.51,399.36
PU-236595,Pune,Mid-Range,Independent House,4,5,1318.66,1065.04,1,2,17,Furnished,1,0,0,6.3,7.66,94.55
AH-664196,Ahmedabad,Mid-Range,Apartment,2,2,957.9,628.66,3,18,22,Unfurnished,1,1,0,6.29,8.47,40.15
PU-977358,Pune,Affordable,Builder Floor,3,3,510.7,342.96,23,35,32,Furnished,1,1,0,5.53,6.59,26.66
CH-244966,Chennai,Affordable,Independent House,3,4,588.28,468.17,15,27,10,Unfurnished,1,1,1,4.76,6.33,40.91
KO-482647,Kolkata,Affordable,Villa,2,3,692.85,550.13,2,27,0,Unfurnished,0,1,1,1.69,5.01,38.4
CH-693779,Chandigarh,Mid-Range,Independent House,3,3,1478.66,1031.78,0,1,26,Furnished,1,0,1,4.25,7.67,119.61
HY-634371,Hyderabad,Mid-Range,Builder Floor,3,3,1294.15,941.7,0,38,15,Furnished,1,1,0,4.35,5.07,84.89
HY-500941,Hyderabad,Mid-Range,Independent House,1,1,1298.68,1068.18,6,11,22,Semi-Furnished,1,1,1,4.54,7.13,82.33
CH-856862,Chandigarh,Affordable,Villa,5,6,224.26,175.13,15,31,17,Semi-Furnished,1,1,0,2.55,10.38,10.0
HY-929134,Hyderabad,Mid-Range,Independent House,3,4,1245.96,987.75,1,15,3,Unfurnished,1,1,1,4.16,15.6,67.86
KO-263339,Kolkata,Affordable,Apartment,3,3,523.01,419.42,9,16,10,Furnished,1,1,0,1.51,11.39,26.66
KO-931171,Kolkata,Mid-Range,Independent House,1,2,1015.41,819.25,18,21,31,Semi-Furnished,1,1,1,2.09,11.71,32.04
AH-244812,Ahmedabad,Mid-Range,Villa,3,3,1111.36,810.07,1,22,26,Furnished,1,1,1,4.82,6.66,57.05
DE-199439,Delhi,Mid-Range,Apartment,2,2,1028.46,842.14,1,19,1,Semi-Furnished,1,1,1,3.54,13.63,201.78
DE-573589,Delhi,Affordable,Villa,3,4,496.92,387.27,5,17,14,Semi-Furnished,1,1,1,3.68,7.61,52.83
PU-273412,Pune,Mid-Range,Villa,1,1,1508.66,1070.67,0,3,1,Unfurnished,1,1,0,3.02,3.22,139.57
BA-817274,Bangalore,Premium,Independent House,4,5,2139.54,1563.37,31,33,16,Semi-Furnished,1,1,1,3.58,10.54,314.39
BA-845774,Bangalore,Mid-Range,Independent House,3,4,1133.83,913.18,22,29,25,Unfurnished,0,1,1,1.23,11.78,94.64
MU-600227,Mumbai,Mid-Range,Apartment,1,2,1087.44,740.63,0,2,30,Furnished,1,1,0,2.31,0.94,170.51
AH-274931,Ahmedabad,Mid-Range,Villa,1,1,1419.16,1005.93,21,28,10,Furnished,1,1,1,1.12,12.95,71.88
PU-818010,Pune,Affordable,Villa,3,3,669.91,459.48,14,34,7,Semi-Furnished,1,1,0,5.5,12.23,44.7
KO-406256,Kolkata,Premium,Builder Floor,3,4,2306.89,1932.58,9,33,19,Semi-Furnished,1,1,0,3.75,0.77,305.0
HY-483907,Hyderabad,Affordable,Apartment,3,4,854.41,636.11,1,4,23,Furnished,0,1,0,3.58,6.54,48.23
CH-230181,Chandigarh,Mid-Range,Independent House,4,4,1559.51,1087.18,1,3,13,Unfurnished,1,1,0,3.03,8.48,117.95
AH-553896,Ahmedabad,Affordable,Independent House,3,3,1087.95,714.43,2,28,1,Furnished,0,1,0,2.84,12.24,26.13
HY-450515,Hyderabad,Mid-Range,Villa,1,1,1140.2,913.98,27,37,8,Furnished,1,1,0,3.0,5.27,110.3
CH-135379,Chennai,Premium,Builder Floor,3,3,1850.93,1297.59,5,17,23,Furnished,1,1,1,5.68,3.65,208.17
BA-287937,Bangalore,Premium,Apartment,3,4,2099.29,1416.54,12,15,17,Furnished,1,1,1,1.19,10.67,276.14
CH-728708,Chennai,Premium,Villa,3,3,2789.06,1990.02,1,2,3,Unfurnished,1,1,0,4.97,15.77,256.85
PU-378453,Pune,Affordable,Apartment,1,2,906.69,681.31,12,14,30,Unfurnished,0,1,0,4.09,9.57,27.12
JA-294605,Jaipur,Affordable,Independent House,1,2,579.82,402.48,5,7,9,Unfurnished,1,1,1,4.48,9.5,11.48
AH-814355,Ahmedabad,Affordable,Independent House,3,4,1174.72,771.4,1,32,25,Unfurnished,1,1,0,1.21,14.6,23.47
PU-091958,Pune,Premium,Villa,4,5,1767.83,1372.27,4,5,28,Furnished,0,1,0,0.55,9.4,115.8
PU-325771,Pune,Affordable,Builder Floor,1,2,700.13,473.5,17,39,33,Semi-Furnished,1,1,1,4.79,13.57,24.98
CH-931497,Chandigarh,Affordable,Villa,2,3,687.05,447.83,35,38,16,Furnished,1,1,1,2.4,6.8,50.97
MU-975771,Mumbai,Premium,Apartment,4,5,1824.04,1200.43,7,11,11,Unfurnished,1,1,1,2.41,13.89,374.71
CH-541049,Chandigarh,Premium,Builder Floor,3,3,2344.82,1615.87,10,13,26,Furnished,1,1,0,4.38,9.42,222.93
MU-774521,Mumbai,Mid-Range,Apartment,4,5,1492.86,1051.42,25,26,9,Semi-Furnished,1,1,0,9.12,11.63,206.22
JA-779770,Jaipur,Affordable,Villa,2,2,592.0,436.25,1,8,10,Unfurnished,1,1,0,1.78,10.26,11.448762087227683
BA-507651,Bangalore,Mid-Range,Independent House,4,4,1455.61,1072.95,18,39,30,Unfurnished,0,1,0,4.47,1.87,142.6
JA-299873,Jaipur,Affordable,Apartment,5,6,1017.08,794.24,3,22,26,Semi-Furnished,1,1,1,2.4,7.81,16.78
HY-869998,Hyderabad,Mid-Range,Villa,2,3,1214.24,870.95,5,19,24,Semi-Furnished,1,1,0,0.56,10.64,20.464872294982083
DE-727843,Delhi,Mid-Range,Builder Floor,3,3,1396.79,968.74,12,26,0,Unfurnished,0,1,1,4.38,10.66,159.02
CH-128368,Chennai,Premium,Villa,1,2,2732.52,2264.12,14,17,6,Unfurnished,1,1,1,0.44,9.17,425.89
DE-954480,Delhi,Mid-Range,Builder Floor,2,2,1060.86,729.13,4,28,24,Unfurnished,0,1,1,3.81,12.83,136.36
PU-595253,Pune,Premium,Apartment,1,1,2881.39,2327.92,0,4,31,Furnished,1,1,1,3.46,10.05,333.28
AH-275710,Ahmedabad,Mid-Range,Builder Floor,2,3,924.02,740.83,8,19,16,Furnished,0,1,1,4.15,0.51,64.27
DE-750684,Delhi,Mid-Range,Villa,2,2,1232.65,853.44,0,2,34,Semi-Furnished,1,0,1,2.93,8.23,108.23
CH-335756,Chennai,Mid-Range,Independent House,1,2,922.39,621.89,7,20,13,Unfurnished,0,1,1,1.62,10.24,66.75
CH-393899,Chandigarh,Premium,Apartment,1,2,1617.36,1289.17,10,15,29,Semi-Furnished,1,1,0,1.65,1.19,191.13
CH-354000,Chennai,Mid-Range,Apartment,2,2,1180.35,787.92,2,16,19,Furnished,1,1,1,3.66,3.17,81.05
CH-427211,Chandigarh,Premium,Builder Floor,4,4,1769.52,1306.54,4,9,11,Furnished,1,1,0,4.86,12.31,198.86
JA-452842,Jaipur,Affordable,Villa,4,5,923.53,615.83,3,8,19,Unfurnished,1,1,0,5.43,4.06,25.59
PU-106611,Pune,Mid-Range,Apartment,3,4,1366.75,1065.09,0,2,34,Semi-Furnished,0,0,0,3.29,11.04,66.2
BA-813741,Bangalore,Mid-Range,Independent House,2,2,1330.76,1060.39,1,16,32,Unfurnished,1,1,1,1.87,3.26,124.97
KO-033168,Kolkata,Mid-Range,Builder Floor,2,3,711.07,558.89,13,20,18,Furnished,1,1,1,3.21,7.63,98.17985234605374
BA-828170,Bangalore,Mid-Range,Builder Floor,1,2,1555.55,1149.24,6,8,12,Semi-Furnished,1,1,0,1.51,7.49,146.05
BA-268482,Bangalore,Affordable,Villa,3,4,794.91,569.11,14,25,29,Unfurnished,1,1,0,0.23,3.07,61.02
PU-715702,Pune,Premium,Builder Floor,2,2,3004.25,2324.63,15,33,28,Furnished,1,1,0,3.16,6.66,199.32
HY-853103,Hyderabad,Affordable,Apartment,2,3,1116.56,948.5,3,20,33,Furnished,1,1,1,2.61,7.87,35.06
HY-577037,Hyderabad,Mid-Range,Villa,2,3,1643.41,1163.6,9,26,33,Semi-Furnished,0,1,0,3.34,9.16,60.02
BA-214494,Bangalore,Mid-Range,Villa,4,5,934.54,737.43,8,20,33,Semi-Furnished,1,1,0,3.18,7.27,90.66
CH-626510,Chennai,Premium,Builder Floor,3,4,1974.44,1526.81,13,33,9,Semi-Furnished,1,1,1,3.4,16.85,190.17
JA-482359,Jaipur,Mid-Range,Apartment,3,4,1340.71,932.95,7,26,20,Semi-Furnished,1,1,1,5.21,10.3,38.01
HY-927218,Hyderabad,Mid-Range,Builder Floor,4,4,1640.66,1333.97,26,28,2,Furnished,1,1,1,2.87,1.43,114.99
MU-026877,Mumbai,Affordable,Apartment,1,2,939.49,623.06,8,19,11,Unfurnished,1,1,1,3.14,9.13,168.36
CH-274310,Chennai,Affordable,Independent House,2,3,474.33,320.93,19,34,15,Semi-Furnished,1,1,1,1.56,7.74,23.08
JA-718819,Jaipur,Mid-Range,Villa,2,2,1367.88,1052.54,2,11,6,Unfurnished,0,1,1,2.61,8.12,67.48
CH-636382,Chennai,Mid-Range,Apartment,6,6,1042.47,750.18,13,22,7,Unfurnished,0,1,1,3.75,9.34,96.9
KO-308976,Kolkata,Mid-Range,Builder Floor,4,4,1305.64,1025.07,9,24,27,Semi-Furnished,1,1,1,2.85,7.08,55.94
DE-471656,Delhi,Premium,Builder Floor,4,5,2882.2,2313.77,1,35,5,Furnished,0,1,1,0.25,13.62,465.2
BA-245021,Bangalore,Premium,Villa,2,3,1353.43,962.89,1,23,24,Unfurnished,1,1,1,4.14,3.7,241.72
BA-452304,Bangalore,Affordable,Builder Floor,2,3,813.41,688.3,0,10,28,Unfurnished,1,1,1,3.11,12.16,49.55
CH-537800,Chennai,Premium,Villa,2,3,2633.38,2119.19,30,35,25,Unfurnished,1,1,1,0.24,12.61,234.64
DE-351813,Delhi,Premium,Builder Floor,3,4,1644.09,1073.26,4,8,22,Semi-Furnished,0,1,0,5.06,1.52,190.39
JA-929643,Jaipur,Premium,Builder Floor,4,5,1706.73,1330.42,6,12,28,Semi-Furnished,0,1,0,6.82,14.26,73.02
BA-924884,Bangalore,Mid-Range,Builder Floor,1,2,1315.55,1003.29,10,13,23,Unfurnished,0,1,0,1.5,3.5,135.22
BA-819413,Bangalore,Premium,Villa,5,5,2116.59,1696.44,11,23,34,Furnished,0,1,1,3.06,10.53,144.7
JA-232085,Jaipur,Mid-Range,Villa,3,4,1184.37,873.27,9,20,10,Furnished,0,1,1,0.6,7.93,54.5
DE-791815,Delhi,Mid-Range,Builder Floor,4,4,1353.71,955.77,11,28,18,Semi-Furnished,1,1,1,5.11,13.47,218.21
CH-161358,Chandigarh,Affordable,Apartment,2,3,601.02,493.12,9,21,5,Unfurnished,1,1,0,4.35,12.26,29.91
KO-271138,Kolkata,Mid-Range,Apartment,3,3,1322.62,1051.94,1,2,11,Furnished,0,0,1,8.2,0.71,136.01
KO-002178,Kolkata,Mid-Range,Builder Floor,2,2,1606.45,1060.77,14,26,31,Unfurnished,1,1,1,5.06,9.09,91.64
CH-707371,Chennai,Affordable,Apartment,3,4,605.52,407.06,6,11,29,Furnished,1,1,1,4.17,9.94,35.41
MU-508875,Mumbai,Affordable,Apartment,4,5,696.52,564.29,4,5,0,Semi-Furnished,1,1,0,2.69,9.65,49.28220287187487
PU-041778,Pune,Affordable,Villa,1,1,751.08,548.14,0,1,32,Furnished,1,1,0,3.83,12.28,50.64
CH-505893,Chandigarh,Mid-Range,Apartment,3,4,650.67,516.85,6,14,5,Furnished,0,1,1,2.57,8.19,74.55
KO-012280,Kolkata,Mid-Range,Apartment,4,5,1140.9,863.62,2,13,25,Semi-Furnished,1,1,1,1.78,3.46,80.07
JA-264603,Jaipur,Premium,Builder Floor,3,3,1428.94,996.04,32,34,20,Furnished,0,1,0,2.5,12.9,71.82
BA-000800,Bangalore,Premium,Builder Floor,3,4,2256.11,1544.24,22,26,14,Semi-Furnished,1,1,1,6.47,10.04,202.57
AH-003554,Ahmedabad,Affordable,Builder Floor,2,3,980.72,678.34,10,19,13,Furnished,1,1,1,0.92,12.7,41.26
MU-938970,Mumbai,Affordable,Builder Floor,2,2,589.54,459.7,9,17,21,Furnished,0,1,1,4.62,11.03,68.5
CH-851055,Chennai,Premium,Independent House,4,4,2796.55,1877.29,0,8,23,Unfurnished,1,1,0,0.92,6.13,367.49
JA-777613,Jaipur,Affordable,Builder Floor,2,2,959.57,813.99,4,8,5,Furnished,0,1,1,5.37,8.29,15.27
MU-567384,Mumbai,Mid-Range,Builder Floor,2,3,1138.2,909.04,2,7,30,Furnished,1,1,1,1.86,2.41,287.8
DE-650323,Delhi,Mid-Range,Apartment,3,4,957.77,767.84,8,38,16,Furnished,1,1,0,8.32,18.38,86.88
BA-860750,Bangalore,Mid-Range,Independent House,1,1,1226.19,888.34,10,29,34,Furnished,1,1,0,1.42,6.9,60.61
KO-957446,Kolkata,Affordable,Apartment,4,4,683.38,528.37,12,33,26,Unfurnished,0,1,0,6.23,6.18,29.82
PU-360296,Pune,Mid-Range,Apartment,1,1,561.51,403.4,8,22,28,Semi-Furnished,1,1,1,1.47,12.76,45.68
MU-687475,Mumbai,Premium,Villa,2,3,1985.71,1385.51,24,35,16,Unfurnished,1,1,1,2.2,0.2,703.19
CH-781180,Chandigarh,Mid-Range,Villa,4,5,2119.64,1730.81,2,33,7,Semi-Furnished,0,1,1,1.15,10.44,153.0
CH-110342,Chennai,Premium,Apartment,3,3,1485.44,1119.58,19,33,27,Unfurnished,1,1,0,2.14,15.81,87.89
AH-630476,Ahmedabad,Affordable,Apartment,2,2,778.53,643.54,8,23,31,Furnished,1,1,1,4.14,5.29,31.35
BA-986412,Bangalore,Mid-Range,Apartment,3,4,1270.08,1001.68,0,1,24,Unfurnished,0,0,0,0.52,1.86,170.49
CH-029649,Chennai,Affordable,Villa,2,2,721.06,523.67,7,17,25,Furnished,1,1,0,1.41,10.6,43.09
MU-977320,Mumbai,Affordable,Apartment,4,4,628.74,422.76,12,22,33,Semi-Furnished,1,1,1,2.66,16.39,65.95
AH-949657,Ahmedabad,Mid-Range,Builder Floor,3,3,1077.58,884.98,18,25,23,Unfurnished,1,1,0,4.65,10.24,43.37
KO-464961,Kolkata,Premium,Villa,2,3,2248.37,1709.74,27,30,32,Semi-Furnished,1,1,1,0.68,2.6,209.2
JA-529990,Jaipur,Affordable,Independent House,2,2,760.07,584.71,2,12,17,Furnished,1,1,1,4.49,11.31,14.54
PU-743013,Pune,Mid-Range,Independent House,2,2,844.02,672.76,9,36,27,Furnished,1,1,1,0.08,4.85,75.52
CH-167872,Chennai,Mid-Range,Apartment,1,1,587.73,383.78,8,32,32,Unfurnished,0,1,1,5.33,10.29,40.76
PU-244775,Pune,Premium,Builder Floor,3,4,2233.22,1598.98,12,23,30,Furnished,1,1,1,2.76,9.77,138.38
BA-057181,Bangalore,Mid-Range,Villa,2,2,1131.59,803.81,2,30,13,Semi-Furnished,0,1,1,5.88,7.52,118.39
DE-529648,Delhi,Affordable,Builder Floor,4,4,812.92,627.32,8,17,12,Semi-Furnished,1,1,0,2.01,6.54,82.4
MU-323227,Mumbai,Affordable,Builder Floor,4,4,691.27,571.34,19,39,28,Unfurnished,0,1,0,2.93,2.11,96.97
CH-035591,Chandigarh,Affordable,Villa,2,2,987.91,746.33,4,11,8,Semi-Furnished,0,1,0,4.27,7.48,70.66
AH-010981,Ahmedabad,Affordable,Apartment,3,3,790.33,622.99,10,14,18,Semi-Furnished,1,1,1,2.58,7.12,24.86
BA-708366,Bangalore,Premium,Apartment,2,3,1640.42,1130.08,9,18,1,Semi-Furnished,0,1,0,3.29,11.24,186.59
CH-755786,Chandigarh,Mid-Range,Apartment,4,5,1108.77,769.66,19,34,27,Unfurnished,0,1,1,5.17,14.73,55.48
MU-684163,Mumbai,Mid-Range,Builder Floor,4,5,799.65,563.09,2,3,13,Semi-Furnished,1,0,1,2.81,4.16,212.69
MU-263426,Mumbai,Mid-Range,Builder Floor,1,1,1310.44,860.78,1,17,19,Unfurnished,1,1,1,8.07,5.22,294.91
CH-386708,Chandigarh,Premium,Apartment,4,4,2254.51,1602.38,18,22,33,Furnished,1,1,0,5.31,8.24,201.87
BA-795019,Bangalore,Mid-Range,Villa,3,3,1415.54,1123.83,18,38,34,Semi-Furnished,1,1,1,8.5,13.58,97.77
DE-523044,Delhi,Premium,Apartment,3,3,1912.13,1495.6,10,11,8,Furnished,1,1,1,1.56,8.38,422.0
PU-473589,Pune,Premium,Villa,5,5,2424.22,1764.28,27,35,8,Semi-Furnished,1,1,0,2.25,9.29,277.33
BA-317851,Bangalore,Premium,Villa,3,4,2585.95,2078.8,0,7,33,Furnished,0,1,0,0.7,14.45,224.25
MU-418304,Mumbai,Premium,Independent House,3,4,2254.53,1820.75,29,38,16,Unfurnished,1,1,1,5.38,11.77,480.1
MU-901962,Mumbai,Affordable,Builder Floor,5,5,1006.25,658.2,2,3,4,Furnished,1,0,1,1.52,7.73,179.43
DE-617945,Delhi,Mid-Range,Villa,4,4,702.98,556.02,14,19,20,Unfurnished,1,1,0,4.27,4.53,73.49
JA-336742,Jaipur,Mid-Range,Builder Floor,2,3,1522.83,1228.17,5,17,6,Furnished,1,1,1,2.02,4.65,39.71
BA-186088,Bangalore,Mid-Range,Apartment,1,2,892.57,663.74,20,22,5,Furnished,0,1,1,3.7,7.64,107.46
CH-740604,Chandigarh,Premium,Apartment,5,5,1473.24,1020.89,28,37,21,Unfurnished,0,1,1,2.73,7.6,138.7
CH-545482,Chandigarh,Mid-Range,Builder Floor,2,3,1203.2,982.0,9,14,29,Semi-Furnished,0,1,1,3.85,9.75,60.35
CH-252289,Chennai,Affordable,Apartment,5,6,1011.7,787.91,11,14,15,Furnished,1,1,1,1.08,10.75,29.96
DE-674016,Delhi,Mid-Range,Builder Floor,3,4,936.74,618.2,27,28,0,Furnished,1,1,0,3.06,6.48,179.85
CH-415569,Chandigarh,Affordable,Builder Floor,2,2,868.99,654.92,7,26,2,Unfurnished,1,1,0,3.09,1.63,48.17
CH-069366,Chennai,Mid-Range,Villa,3,4,993.93,671.34,17,34,34,Semi-Furnished,1,1,0,2.08,13.88,62.05
JA-859239,Jaipur,Mid-Range,Apartment,1,2,1264.51,867.04,5,7,19,Semi-Furnished,1,1,0,0.15,4.65,64.9
HY-177949,Hyderabad,Premium,Independent House,2,3,1713.3,1275.89,27,37,15,Unfurnished,0,1,1,5.27,10.48,136.17
HY-691816,Hyderabad,Mid-Range,Builder Floor,2,2,1520.23,1215.8,2,13,6,Furnished,1,1,1,4.09,5.32,99.29
KO-295801,Kolkata,Mid-Range,Villa,4,5,1380.86,1057.56,23,39,21,Unfurnished,1,1,0,2.93,0.33,94.0
JA-439455,Jaipur,Premium,Independent House,3,4,2218.21,1486.76,1,5,11,Unfurnished,1,1,0,5.65,3.54,91.08
MU-884228,Mumbai,Affordable,Villa,1,2,693.04,565.02,1,31,17,Furnished,1,1,1,5.96,5.54,74.79
HY-340069,Hyderabad,Mid-Range,Villa,2,3,895.42,638.47,1,4,24,Furnished,1,1,1,3.34,16.01,40.61
MU-570002,Mumbai,Premium,Independent House,3,3,2547.41,2017.93,23,34,15,Furnished,1,1,0,0.14,9.9,828.31
HY-318384,Hyderabad,Mid-Range,Independent House,1,1,1525.61,1078.97,0,6,21,Furnished,0,1,0,5.27,12.06,94.99
HY-389406,Hyderabad,Premium,Villa,3,3,2020.86,1363.01,3,9,18,Semi-Furnished,0,1,1,1.77,13.65,164.18
BA-036660,Bangalore,Mid-Range,Builder Floor,4,4,1372.61,927.04,9,15,30,Furnished,0,1,1,3.3,0.38,120.85
KO-248338,Kolkata,Affordable,Apartment,2,2,767.25,603.74,16,21,10,Unfurnished,1,1,0,3.48,3.71,31.14
MU-291959,Mumbai,Mid-Range,Apartment,2,2,627.96,462.07,5,23,2,Semi-Furnished,0,1,1,5.82,9.52,111.02
HY-517893,Hyderabad,Premium,Villa,5,5,2083.1,1424.64,12,29,10,Semi-Furnished,1,1,1,6.16,4.54,290.91
KO-057499,Kolkata,Premium,Villa,3,4,2008.19,1339.79,17,18,31,Furnished,1,1,0,1.03,8.7,134.39
JA-685784,Jaipur,Premium,Builder Floor,4,5,1429.42,1140.38,7,34,18,Furnished,0,1,0,0.52,6.83,91.62
PU-168585,Pune,Affordable,Builder Floor,3,4,493.46,394.17,24,26,25,Furnished,1,1,1,2.61,5.7,19.36
PU-884247,Pune,Premium,Builder Floor,2,2,1355.75,987.34,9,14,5,Unfurnished,1,1,1,4.87,9.67,94.06
CH-957727,Chennai,Affordable,Villa,2,3,648.1,496.5,19,37,33,Unfurnished,0,1,0,2.9,6.06,20.06
CH-516806,Chandigarh,Affordable,Independent House,2,2,841.49,565.99,4,28,27,Furnished,1,1,1,1.86,11.99,47.23
HY-141584,Hyderabad,Mid-Range,Villa,5,5,806.97,562.28,1,4,1,Unfurnished,0,1,1,4.41,15.63,47.37
AH-223603,Ahmedabad,Affordable,Apartment,2,3,945.81,639.41,13,18,14,Unfurnished,0,1,1,2.88,6.99,43.14
CH-837109,Chennai,Premium,Villa,3,3,1612.88,1312.34,24,36,15,Furnished,1,1,1,2.89,3.43,131.75
PU-899589,Pune,Affordable,Villa,3,4,525.63,390.71,3,5,30,Semi-Furnished,0,1,0,4.21,7.03,23.9
AH-792311,Ahmedabad,Mid-Range,Villa,3,4,1206.87,943.87,4,9,29,Furnished,1,1,1,4.87,12.02,52.89
BA-211275,Bangalore,Mid-Range,Independent House,3,4,788.09,654.63,8,15,12,Unfurnished,1,1,1,4.32,8.36,78.55
MU-366227,Mumbai,Mid-Range,Builder Floor,2,2,1305.62,910.75,2,3,24,Semi-Furnished,1,0,1,2.64,5.7,283.93
PU-089626,Pune,Affordable,Builder Floor,2,2,630.54,483.01,3,15,19,Furnished,1,1,1,2.1,14.06,28.63
DE-961975,Delhi,Mid-Range,Independent House,2,3,1385.64,1069.35,18,29,5,Furnished,1,1,1,3.16,0.91,452.79609015620946
DE-435088,Delhi,Mid-Range,Builder Floor,2,3,938.79,759.87,32,35,20,Semi-Furnished,1,1,1,2.84,8.46,79.6
PU-423873,Pune,Premium,Builder Floor,2,2,2079.29,1735.31,7,14,26,Semi-Furnished,1,1,0,5.25,11.14,217.23
HY-239013,Hyderabad,Premium,Apartment,3,3,2043.21,1696.97,13,23,6,Furnished,0,1,1,2.57,7.7,235.88
MU-570243,Mumbai,Mid-Range,Apartment,1,1,788.57,582.17,6,16,5,Furnished,1,1,0,5.02,8.57,174.81
PU-154214,Pune,Mid-Range,Independent House,2,3,1613.14,1069.99,0,1,20,Furnished,1,1,0,2.18,3.39,110.56
PU-529370,Pune,Mid-Range,Independent House,1,1,1700.49,1360.54,0,36,27,Furnished,0,1,1,3.96,8.5,161.36
DE-516570,Delhi,Premium,Villa,6,6,1989.65,1455.26,3,16,11,Unfurnished,0,1,0,1.63,9.98,318.76
AH-082495,Ahmedabad,Affordable,Builder Floor,4,4,1005.84,745.07,17,32,12,Furnished,0,1,0,1.54,5.04,35.03
DE-648631,Delhi,Mid-Range,Villa,3,3,1715.38,1254.52,16,18,31,Semi-Furnished,1,1,1,0.32,9.16,122.39
CH-606394,Chennai,Mid-Range,Villa,2,2,1007.01,731.99,14,34,34,Furnished,1,1,1,1.84,9.87,20.655166501286978
HY-451012,Hyderabad,Premium,Apartment,2,2,913.8,686.26,24,39,4,Unfurnished,1,1,1,2.96,8.54,76.96
CH-273592,Chandigarh,Affordable,Apartment,1,1,854.96,639.39,0,1,18,Furnished,1,1,1,1.92,8.56,40.75
